id;class;avg;sentence;particle;verb;all;objcase;objanimacy;objabs;subjcase;subjabs;nounsabs;subjanimacy;casegovernment
1255;non-literal;4;'dopingutulemus selguma kuulutama rebagliati patustaja ja heitma olümpiaküla välja';välja;heitma;3,73;nom;yes;5,37;nosubj;0;5,15;0;el
1256;non-literal;4;'armsastus ravitseja olema arst rida välja heitma';välja;heitma;4,2;nom;yes;6,01;nosubj;0;5,21;0;el
1257;non-literal;4;'kulde süda röövel olema tegelikult homoseksuaalne lindprii kes heteroseksuaalne ühiskond välja heitma';välja;heitma;3,87;nom;yes;1,42;nosubj;0;5,49;0;el
1258;non-literal;4;'samasugune põlgus tabama jooksukuulsus emil zatopekk kes heitma välja armee ja kompartei';välja;heitma;3,74;nom;yes;1,42;nosubj;0;5,08;0;el
1259;non-literal;4;'vatikan poolt ametlik kirik välja heitma pius x vennaskond kavatsema eesti põrand alt välja tulema';välja;heitma;4,06;noobj;0;0;nosubj;0;5,5;0;el
1260;non-literal;4;'kehvast ja kohati lausa väär suhtlemine avalikkus saama algus mürgel mis tagajärg heitma tallinn börs pro kapital oma rida välja';välja;heitma;3,15;gen;no;4,14;nom;7,02;4,28;no;el
1272;non-literal;3,33;'juuli august pistma laine oma sinakasvalge õis välja aga haruldane vesilobeelia';välja;pistma;4,77;nom;no;8,09;nom;7,59;6,9;no;el
1273;non-literal;3;'tunduma et jahimehed ei saama asi õigesti aru kui tema iga koer kes koduvärav juurest nina välja pistma hulkuv tunnistama ja maha kõmmutama';välja;pistma;3,57;gen;no;8,56;nom;1,42;6,21;yes;el
1274;literal;0;'kõigepealt pistma tüdruk jalg oma konts muld välja siis kasvama jalg ja kogu muu krempel';välja;pistma;4,51;nom;no;7,19;nom;8,73;7,5;no;el
1275;literal;0;'laps nälgima pistma irina mihhailovna pea köök välja';välja;pistma;6,58;gen;no;8,42;nom;6,93;7,77;yes;el
1277;literal;0;'kui mina vein lonksama pistma tema nina pikk põu välja ja lakkuma kiiresti mina veiniklaas oma osa';välja;pistma;4,35;gen;no;8,56;nom;3,27;6,92;yes;el
1281;non-literal;4,33;'tookord võima rõõm saama see et raadio äkki iseenesest mängima hakkama ja paiskama ise välja muusika';välja;paiskama;2,59;part;no;6,89;nom;7,78;5,32;no;el
1282;literal;0;'plahvatus tekkima lööklaine paiskama juures olema töötaja ruum uks välja ja tekitama tema põletushaav';välja;paiskama;4,31;gen;yes;6,42;nom;6,98;6,74;no;el
1286;non-literal;4,67;'kui ajakirjanik saabuma paiskama tema järgnev kakskümmend minut jooksul ise välja loengujagu tekst';välja;paiskama;4;part;no;8,34;nom;7,24;6,69;yes;el
1287;literal;2;'mööda tee kihutama kohale väike punane auto pidurdama kriuksuma ning paiskama ise välja tume esihammas noormees';välja;paiskama;4,96;gen;yes;7,04;nom;9,8;7,09;no;el
1292;literal;2;'tänu mikkel ja teine koguja olema eesti jääma palju väärtkunst mis muidu olema siit välja rändama';välja;rändama;3,24;noobj;0;0;nom;1,14;5,81;no;el
1293;literal;1;'vabatahtlikult olema eesti kaheksa aasta vältel välja rändama 18424 mitte-eestlane';välja;rändama;3,09;noobj;0;0;nom;4,12;3,36;yes;el
1295;literal;1;'pärast sõda lõpp elama fischmann mõni aasta saksamaa kust tema 1948 aasta austraalia välja rändama';välja;rändama;3,69;noobj;0;0;nom;3,27;4,6;yes;el
1297;literal;1;'niigi olema tema sõna tükk tegemine inimene kes riik välja rändama kuid saama riiklik toetus';välja;rändama;3,19;noobj;0;0;nom;1,42;5,13;yes;el
1300;literal;2;'kokku rändama umbes veerand detsember müüma auto eesti välja';välja;rändama;4,44;noobj;0;0;nom;7,41;5,56;no;el
1301;literal;1,33;'muidugi kõnelema seal et president truman vanem olema lehtse ameerika välja rändama';välja;rändama;3,7;noobj;0;0;nom;5,39;6,02;yes;el
1302;literal;0,33;'protsent viima alla ka see et palju angerjas rändama järv välja';välja;rändama;3,92;noobj;0;0;nom;8,17;6,48;yes;el
1350;non-literal;3,33;'tema ei olema vaja minema end kodupolikliinik välja registreerima';välja;registreerima;2,36;part;yes;1,58;nosubj;0;0;0;el
1351;non-literal;3,33;'eesti välja registeerima purjejaht olema väljuma eesti territoriaalvesi piir ning viibima soome majandusvöönd';välja;registreerima;3,67;noobj;0;0;nosubj;0;4,67;0;el
1352;non-literal;3,33;'osakond uurima ligi kaks ja pool tuhat inimene uus elukoht kes olema kesklinn välja registreerima kuid olema ise uus koht sisse kirjutama';välja;registreerima;3,47;noobj;0;0;nom;1,42;5,64;yes;el
1386;non-literal;4,33;'ja kurnama kõvasti üle kaks tund väldanud karussell viimne tantsumahl välja pea kõik kohalviibinu';välja;kurnama;4,14;gen;no;0;nosubj;0;6,48;0;el
1389;literal;0,67;'seejärel täitma kipsvorm spetsiaalne materjal ning ahi sulama vaha vorm välja';välja;sulama;5,08;noobj;0;0;nom;7,93;7,72;no;el
1394;non-literal;5;'vahetevahel saagima jaan alavere viiul välja mõni idamaine soolo ja tammemägi ümisev meelsasti paar laul kaasa hoopis saksa keel';välja;saagima;4,87;gen;no;4,12;nom;6,92;6,42;yes;el
1399;non-literal;5;'keskaegne kuningas kasutama ülekäsi läinud alam korralekutsumine puhas relvajõud üritama parun tema röövlikoobas välja suitsetama et siis kants maatasa lõhkuma';välja;suitsetama;3,68;part;yes;7,22;nom;7;5,13;yes;el
1400;non-literal;5;'pavel üritama järjekindlalt lindakivi kultuurikeskus välja suitsetama as videotek et andma ruum stv videokanal';välja;suitsetama;4,75;part;no;4,61;nom;6,28;6,6;yes;el
1402;non-literal;5;'just selline rääkima ameerika president bush oma esimene sõnavõtt kui see kes tulema oma urg välja suitsetama ja hävitama';välja;suitsetama;3,27;nom;yes;1,42;nosubj;0;5,44;0;el
1420;literal;0;'kui hakkama autoaken rämps välja pilduma siis kujutama ette mis tunne olema kraav sodi korjama';välja;pilduma;3,32;noobj;0;0;nom;3,02;7,37;yes;el
1424;non-literal;4,67;'see tegema mina närviline sest intervjuu andma ei teadma mina kunagi mis see lõpuks välja tulema';välja;tulema;1,91;noobj;0;0;nom;1,14;5,21;no;el
1431;non-literal;3,67;'mõni see õnnestuma mõni mitte ning palju ei tulemea see veresaun elu välja';välja;tulema;2,53;noobj;0;0;nom;2,53;5;yes;el
1432;literal;0,67;'mina kartma tuba välja tulema';välja;tulema;3,58;noobj;0;0;nosubj;0;8,55;0;el
1457;literal;0,33;'tähtis olema et auto diagonaalturvavöö ei jooksma üle laps kael või kurk ja et laps nägema vabalt autoaken välja';välja;nägema;4,43;noobj;0;0;nom;7,62;8,34;yes;el
1526;non-literal;4,67;'vandaalidelaine olema tallinn küll üle käima kuid muidu nii sõnakas poliitiline koorekiht vaikima';üle;käima;2,44;noobj;0;0;nom;0;5,73;no;el
1534;non-literal;3,33;'kõik teatrinäitleja mängima tema lihtsalt üle';üle;mängima;3,24;noobj;0;0;nom;6,23;6,23;yes;el
1539;non-literal;3,33;'mitu teos osa mängima orkester oma taga paiknev koor üle';üle;mängima;4,14;noobj;0;0;nom;8,43;7,26;yes;el
1620;non-literal;4,67;'see libisema memuaariraamat kerge ebamugavustunne ja teatud tüdimus üle';üle;libisema;2,64;noobj;0;0;nosubj;0;2,79;0;el
1621;non-literal;4,67;'kaljuste libisema taas elegantselt raha üle ja kiitma oma meeskond ning sponsor';üle;libisema;3,58;noobj;0;0;nom;6,21;6,07;yes;el
1622;non-literal;4,67;'nancy puhul libisema press samuti nagu muuseas üle muusika ning keskenduma see kasin muu';üle;libisema;3,52;noobj;0;0;nom;6,21;6,59;no;el
1624;non-literal;4,67;'arvama et see mitte välja tegema lihtsalt sujuvalt järgmine osavõtja peale üle libisema ja hiljem poiss seletama';üle;libisema;2,6;noobj;0;0;nosubj;0;6,18;0;el
1625;non-literal;4,67;'tollal täitma ankeet libisema lepp oma pastoriharidus ja amet üle';üle;libisema;4,25;noobj;0;0;nom;7,89;6,87;yes;el
1626;non-literal;4,67;'see vasturääkivus libisema enamasti lihtsalt üle';üle;libisema;2,33;noobj;0;0;nosubj;0;1,4;0;el
1627;non-literal;3,33;'mõni pea lõikama ära aga ega ka tema kes vikat üle libisema eriline koostöö lootma olema';üle;libisema;2,72;noobj;0;0;nom;7,71;5,18;no;el
1629;non-literal;4,67;'sündmustik rulluma lahti pikkamisi ja laisalt palju asi emotsioon tunne libisema vaikima üle';üle;libisema;2,67;noobj;0;0;nosubj;0;2,15;0;el
1630;non-literal;4,67;'putin libisema jutt oma isa minevik hooletult üle';üle;libisema;3,57;noobj;0;0;nom;4,41;4,15;yes;el
1631;non-literal;4,67;'kõik mure olema nüüd kõrvaline ja see libisema kiirustades üle';üle;libisema;2,21;noobj;0;0;nosubj;0;1,24;0;el
1632;non-literal;4;'hollandlane pier sienema lugu ükskõikne eestlane silm hommikusöögilaud aga üle ei libisema';üle;libisema;4,48;noobj;0;0;nom;5,24;5,81;no;el
1810;non-literal;4,33;'tema soovima vaimne ümber sündida ema bernadette';ümber;sündima;3,46;noobj;0;0;nom;3,27;6,3;yes;es
119;non-literal;5;'esiteks kandma mina riigikogu väliskomisjon esimees ette mitte isiklikult ise vaid fraktsioon ühine järeldus';ette;lugema;3,15;gen;no;2,07;nom;1,91;4,87;yes;gen
600;literal;1,33;'külm tungima läbi lukk viltsaabas ja sundima jalg jalg tammuma';läbi;tungima;5,13;noobj;0;0;nom;5,07;7,43;no;gen
648;literal;0,33;'tee viima aga läbi masendus mülgas';läbi;viima;2,38;noobj;0;0;nom;3,38;3,24;no;gen
1033;literal;0;'mäletama kui koolipoiss 20 aasta tagasi andma saari boney m värske plaat kuulama pistma vahele kirjake rebitud äär paberitükk';vahele;pistma;4,51;gen;no;6,9;nom;1,91;5,85;yes;gen
1623;non-literal;4,67;'tema libisema konfliktivabalt üle olemuslik küsimus';üle;libisema;3,24;noobj;0;0;nom;3,27;2,54;yes;gen
895;literal;0;'kui tolliladu olema suvatsema konteiner sisse vaatama oleks pidama tekkima kahtlus';sisse;vaatama;2,76;noobj;0;0;nosubj;0;5,54;0;ill
957;non-literal;3,67;'minema tagasi aasta 2001 kui eesti koondis sina juhtimine viimane kord EM-finaalturniir pääsema';tagasi;minema;3,56;noobj;0;0;nom;1,91;3,56;yes;ill
959;non-literal;3,67;'mina oleme jälle tagasi minema kevadine kallis armas saatevorm juurde';tagasi;minema;2,24;noobj;0;0;nom;1,91;2,63;yes;ill
960;literal;1,33;'lõpuks minema tema jälle oma nõmedikmees juurde tagasi';tagasi;minema;2,22;noobj;0;0;nom;3,27;7,31;yes;ill
961;literal;1,33;'nüüd olema see koha peal projekt kolm näitleja tulema kokku tegema tükk mängima 2 kuu ja minema oma teater tagasi';tagasi;minema;3,97;noobj;0;0;nom;7,49;6,48;yes;ill
1017;literal;1,67;'see olema metafoor regresseeruma tulema oma eeldus juurde tagasi';tagasi;tulema;1,76;noobj;0;0;nom;1,21;1,31;yes;ill
1567;non-literal;5;'see jutustus tegevus olema võimalik üle tooma tänapäev eesti';üle;tooma;2,36;part;no;2,87;nosubj;0;2,97;0;ill
1569;non-literal;4,33;'olema looma keskkond kuhu välisettevõtja oma tootmine hea meel üle tooma';üle;tooma;2,52;part;no;3,48;nom;3,21;3,32;yes;ill
1571;non-literal;4,33;'tasapisi tooma kogu tootmine uus ruum üle';üle;tooma;2,98;nom;no;3,48;nosubj;0;4,56;0;ill
1573;non-literal;4,33;'riia plaanima üle tooma terve tootmisliin et vene turg jaoks väikebuss ehitama';üle;tooma;4,06;nom;no;7,99;nosubj;0;6,49;0;ill
1575;non-literal;4,67;'algupärand neljakümnendad aasta kairo olema sündmustik üle tooma tänapäeva mexico';üle;tooma;3,87;nom;no;2,5;nosubj;0;4,42;0;ill
1576;non-literal;4,33;'seltskond tegutsema siia üle tooma endine maailmanäitus veinipaviljon';üle;tooma;3,25;noobj;0;0;nosubj;0;5,46;0;ill
1577;non-literal;4,33;'tema suurim unistus olema polikliinik juba sügis haigla ruum üle tooma';üle;tooma;3,6;nom;no;6,61;nosubj;0;5,37;0;ill
1787;non-literal;4,33;'loomulikult võima ümber asuda usa või saksamaa ent venemaa lahkuma ainult sunniviisiline';ümber;asuma;2,86;noobj;0;0;nom;1,91;4,74;yes;ill
58;non-literal;3,67;'neljandik laps jõudma kool rahuldavalt edasi vaid siis kui see kodu toetama';edasi;jõudma;3,41;noobj;0;0;nom;2,62;6,15;yes;in
60;non-literal;3,67;'elu jõudma paremini edasi see kes viitsima ebameeldiv asi tegelema';edasi;jõudma;2,25;noobj;0;0;nom;2,13;2,72;yes;in
61;non-literal;3,67;'jõudma vabrik ikka edasi kuni maanduma direktor kabinet';edasi;jõudma;4,57;noobj;0;0;nom;3,27;7,51;yes;in
64;non-literal;3,67;'nii et kes vähegi tahtma elus edasi jõuda minema vene kool';edasi;jõudma;2,83;noobj;0;0;nosubj;0;4,61;0;in
65;non-literal;3,67;'kui tahtma elu edasi jõudma loobuma habe';edasi;jõudma;2,93;noobj;0;0;nom;3,02;5,22;yes;in
79;non-literal;4;'jäme võre kaetud õhuava autonina ei tükkima küll esile';esile;tükkima;4,15;noobj;0;0;nom;6,68;7;no;in
84;non-literal;3,33;'draamateater oma isikupära iga lavastus esile tükkima mees olema nüüd lava kaduma';esile;tükkima;3,77;noobj;0;0;nom;7,31;6,42;yes;in
85;non-literal;4;'tema tulemus tükkima teine seas võimsalt esile';esile;tükkima;2,53;noobj;0;0;nom;2,02;2,02;no;in
87;non-literal;3,33;'ometi ei tükkima tshubais klubi esile';esile;tükkima;2,9;noobj;0;0;nom;4,16;5,48;yes;in
604;non-literal;4,33;'minevik tungima läbi näiliselt vähetähtis detail toidueelistus rõivavalik';läbi;tungima;2,49;noobj;0;0;nom;1,26;2,96;no;in
1004;non-literal;4;'ka tema ei põrkama tagasi mõrv ja terrorism ees nagu näitama itshak rabin tapmine';tagasi;põrkama;3,35;noobj;0;0;nom;3,27;4,48;yes;in
1093;non-literal;3,67;'usa kaitseminister sõna olema kajama vastu kogu maailm';vastu;kajama;4,19;noobj;0;0;nom;4,24;5,78;no;in
1099;non-literal;4;'tema kajama vastu sajandivahetus kultuuriline kuldajastu muusika arhitektuur kirjandus ja maalikunst';vastu;kajama;3,47;noobj;0;0;nom;3,27;4,22;yes;in
1103;non-literal;4;'kas see ka vene inimene süda vastu kajama peaks hakkama';vastu;kajama;3,43;noobj;0;0;nom;2,13;6,19;no;in
1104;non-literal;4;'möödanik rudiment kalduma pidama kunst olupoliitiline tarbetekst mis kajama vastu tänapäev kuid olema otstarve ja mõju žurnalistika';vastu;kajama;2,15;noobj;0;0;nom;1,14;2,7;no;in
1107;non-literal;4;'poelett tühjus kajama vastu isegi nato peakorter brüssel';vastu;kajama;4,27;noobj;0;0;nom;1,8;5,26;no;in
1122;non-literal;4;'see valge hammas hommikumantel ja rünkpilv särama vastu hingetühjus';vastu;särama;4,71;noobj;0;0;nom;1,8;6,25;no;in
44;non-literal;5;'siia lisanduma muidugi nn kujundustasu mis tavaliselt alt minema';alt;minema;2,26;noobj;0;0;nosubj;0;0;0;kom
47;non-literal;5;'arhiiv kasutamine viitama seegi et kirna kalme minema aardekütt alt';alt;minema;4,35;noobj;0;0;nom;6,97;6,12;yes;kom
50;non-literal;5;'see-eest lülitiplokk paigutamine olema põhjalikult alt minema';alt;minema;2,38;noobj;0;0;nosubj;0;2,28;0;kom
325;non-literal;4;'elav liigutus ja arukas elts vaimustuma ja sattuma kergesti hoog tõmbama oma eeskuju kaasa ka orkester';kaasa;tõmbama;3,29;gen;no;8,43;nom;7,25;5,57;yes;kom
328;non-literal;4;'natsioon kindel kultuurimentaliteet kandja tõmbama kaasa kõige moodne ja modernne';kaasa;tõmbama;2,52;noobj;0;0;nom;1,5;3,56;no;kom
332;non-literal;4,33;'lavastaja olema osaline oma nägemus kaasa tõmbama';kaasa;tõmbama;3,39;nom;yes;5,47;nom;7,16;4,66;yes;kom
392;non-literal;3,33;'maailm karikaturniir osalemine olema võimalus pesema kaotusepori kokku saama nägu hea mäng puhas';kokku;saama;3,74;noobj;0;0;nosubj;0;4,6;0;kom
394;non-literal;4;'korra saama tammearu pets isegi kokku';kokku;saama;3,13;noobj;0;0;nom;1,91;4,57;yes;kom
400;non-literal;4;'kaksteist aeg pidama tema kuremaa kokku saama';kokku;saama;3,35;noobj;0;0;nom;1,91;7,45;yes;kom
418;non-literal;4,33;'olema teineteise nii kokku kasvama';kokku;kasvama;1,71;noobj;0;0;nom;1,91;0;yes;kom
419;non-literal;3;'mustamäe olema aktiivne ehitustegevus tulemus kokku kasvama kristiine linnaosa';kokku;kasvama;3,65;noobj;0;0;nom;5,71;4,75;no;kom
421;non-literal;4,33;'herman olema loodusega kokku kasvama';kokku;kasvama;3,38;noobj;0;0;nom;6,39;5,17;yes;kom
423;non-literal;4;'ainult et mudist käsitlus kasvama sotsiaalne allegooria niivõrd orgaaniliselt substants kokku et puuduma vajadus jälgi ajama';kokku;kasvama;2,16;noobj;0;0;nom;1,49;2,19;no;kom
467;non-literal;5;'ameerika presidendeiskandaal kõlksuma kokku barry levinson värske film wag the dog';kokku;kõlksuma;4,92;noobj;0;0;nom;7,22;5,19;no;kom
468;non-literal;5;'avdjevevi mõtteavaldus kõlksuma hämmastavalt kokku seisukoht mis kuulutama edgar savisaar keskerakond kongress viljand';kokku;kõlksuma;3,77;noobj;0;0;nom;2,02;4,82;no;kom
470;non-literal;5;'ja see üsna kõlksuma kokku jaanus ise kolleeg jamaikalane dramaturg nägemus eesti';kokku;kõlksuma;3,47;noobj;0;0;nom;2,13;5,41;no;kom
471;non-literal;5;'see kõlksuma kenasti ajastu kokku';kokku;kõlksuma;2,26;noobj;0;0;nom;2,13;1,74;no;kom
472;non-literal;5;'see hoolimata ei kõlksuma mifune kokku eestlane tavaarusaam skandinaavia kino';kokku;kõlksuma;3,62;noobj;0;0;nom;4,88;5;no;kom
478;non-literal;4,33;'tema pidama aitama meri partei tema saatus suhtes kokku leppima';kokku;leppima;2,96;noobj;0;0;nosubj;0;4,83;0;kom
483;non-literal;4,33;'pealekauba õnnestuma investor kokku leppima et 50% rentnik aktsia andma vanalinn fond';kokku;leppima;3,7;noobj;0;0;nosubj;0;6,13;0;kom
485;non-literal;4,33;'aga vene näe leppima hoopis õllene saks kokku et üks minema tema jooma';kokku;leppima;3,74;noobj;0;0;nom;4,47;6,1;yes;kom
488;non-literal;4,33;'valitsus leppima vanem kokku et enamik laps viima ravi newfoundland';kokku;leppima;3,6;noobj;0;0;nom;3,82;4,63;yes;kom
571;literal;1;'seltskond olema mees kes jalg relv läbi laskma';läbi;laskma;4,57;nom;no;8,73;nosubj;0;7,4;0;kom
829;non-literal;4,67;'tahtma täna kino näitamine peale hakkama';peale;hakkama;2,93;noobj;0;0;nom;1,91;6,84;yes;kom
832;non-literal;4,67;'mis siis identiteet ja pluralism vastuolu peale hakkama';peale;hakkama;1,42;noobj;0;0;nosubj;0;1,56;0;kom
833;non-literal;4,67;'mina ei olema vaja siin laud taga see mõtlema mudel näitama mis põlevkivi peale hakkama';peale;hakkama;3,17;part;no;1,14;nosubj;0;7,41;0;kom
836;non-literal;4,67;'kuna lehm nahk olema vaja miski peale hakkama soetama nahavabrik';peale;hakkama;3,41;part;no;1,41;nosubj;0;7,73;0;kom
838;non-literal;4,67;'valvur ei oskama kummitus miski peale hakkama pealegi olema see agressiivne';peale;hakkama;2,33;part;no;1,41;nom;6,17;5,63;yes;kom
840;non-literal;3,67;'eile tungis tema ettur peale mõlema tiib kartma nõrgestus ja kuningas jäämine keskele';peale;tungima;3,74;noobj;0;0;nom;3,27;5,85;yes;kom
1039;non-literal;5;'salt lake city olümpia kukkuma venelanna larissa lazutina ja olga danilova doping vahele';vahele;kukkuma;5,67;noobj;0;0;nom;6,02;6,26;yes;kom
1040;non-literal;5;'mis olema lahti kuulitõukaja juuni kukkuma dopingumaiustamine vahele koistinen treeningukaaslane petri torniainen';vahele;kukkuma;4,89;noobj;0;0;nom;7,31;6,75;yes;kom
1522;non-literal;4,33;'talv pidama iga autopesu järel tihend kuivatama ja vajalik möks üle käima';üle;käima;4,04;nom;no;6,28;nosubj;0;6,97;0;kom
1523;non-literal;4,33;'maratonirada olema treiler sisse sõitma ja rull üle käima mistõttu seal praegu suusatama ei saama';üle;käima;3,64;nom;no;6,76;nosubj;0;7,51;0;kom
1525;non-literal;4,33;'suvi käima tänav kaks kord kuu puhastusauto üle et linn tolm puhas hoidma';üle;käima;4,8;nom;no;7,82;nosubj;0;6,17;0;kom
1528;non-literal;3,67;'möödunud päev hirm ja kõhklus hakkama hajuma keegi hea mees olema kui luud üle käima';üle;käima;3,13;noobj;0;0;nom;7,31;4,66;yes;kom
1536;non-literal;4;'ometigi mängima hallpea tema oma kirglikkus sarm ja dramatism üle';üle;mängima;2,1;nom;yes;3,27;nom;2,27;1,7;yes;kom
1542;non-literal;4;'samas ei pingutama tema põhjalikkus üle vaid säilitama algus lõpp jutustamishoog';üle;pingutama;1,88;noobj;0;0;nom;3,27;1,67;yes;kom
1544;non-literal;4;'folk helimees pingutama mina jaoks mitu kord nii tugevus kui bass üle';üle;pingutama;3,18;noobj;0;0;nom;7,63;5,25;yes;kom
1546;non-literal;4,33;'see võima järeldama et infoühiskond ei maksma üle pingutama sarnaselt nõukogulik industrialiseerimine';üle;pingutama;1,72;noobj;0;0;nosubj;0;1,91;0;kom
1551;non-literal;4,33;'on galerii kus pingutama protsent üle';üle;pingutama;2,96;noobj;0;0;nosubj;0;5,36;yes;kom
1552;non-literal;3,67;'liha võtmine ei tasuma üle pingutama pidev lihatoitlemine võima sama hull olema kui pidev taimetoitlemine';üle;pingutama;2,28;noobj;0;0;nosubj;0;5,35;0;kom
